rank,name,profile,uid,changesets,map_changes,countries,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,tags_create,tags_modify,hashtags,start_date,end_date
3508,Bohuslav Kovalsky,https://www.openstreetmap.org/user/Bohuslav%20Kovalsky,15945994,8,19,Poland,2,8,0,2,7,0,0,0,0,1,7,0,2,2,6,0,0,1,4,"{""highway"": 2, ""amenity"": 1, ""description"": 1, ""name"": 1}","{""name"": 7, ""highway"": 6, ""amenity"": 4, ""shop"": 3, ""source"": 3, ""bench"": 2, ""bin"": 2, ""bus"": 2, ""covered"": 2, ""public_transport"": 2, ""shelter"": 2, ""tactile_paving"": 2, ""addr:city"": 2, ""addr:city:simc"": 2, ""addr:housenumber"": 2, ""addr:postcode"": 2, ""addr:street"": 2, ""addr:street:sym_ul"": 2, ""building"": 2, ""source:addr"": 2, ""surface"": 2, ""lit"": 1, ""check_date:opening_hours"": 1, ""opening_hours:signed"": 1, ""opening_hours"": 1, ""parking"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3509,root361,https://www.openstreetmap.org/user/root361,2106424,1,19,Democratic People's Republic of Korea,15,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"{""addr:city"": 1, ""building"": 1, ""museum"": 1, ""name"": 1, ""tourism"": 1}","{""landuse"": 1, ""source:landuse"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3510,Osmwithspace,https://www.openstreetmap.org/user/Osmwithspace,8770388,10,19,"Italy,Austria",0,2,0,1,15,0,0,1,0,0,1,0,2,1,13,0,0,0,1,"{""highway"": 1, ""name"": 1, ""ref"": 1, ""source"": 1}","{""highway"": 13, ""surface"": 12, ""name"": 10, ""ref"": 8, ""lane_markings"": 4, ""int_ref"": 3, ""maxspeed"": 3, ""sidewalk"": 3, ""source"": 3, ""smoothness"": 3, ""addr:city"": 2, ""addr:city:de"": 2, ""addr:city:it"": 2, ""addr:housenumber"": 2, ""addr:postcode"": 2, ""addr:street"": 2, ""cycleway:both"": 2, ""maxspeed:hgv:forward"": 2, ""building"": 2, ""lanes"": 2, ""addr:housename"": 1, ""internet_access"": 1, ""tourism"": 1, ""bonnet:colour"": 1, ""colour"": 1, ""couplings"": 1, ""couplings:diameters"": 1, ""description"": 1, ""emergency"": 1, ""fire_hydrant:position"": 1, ""fire_hydrant:pressure"": 1, ""fire_hydrant:type"": 1, ""pillar:type"": 1, ""water_source"": 1, ""amenity"": 1, ""cuisine"": 1, ""ele"": 1, ""name:de"": 1, ""name:it"": 1, ""opening_hours"": 1, ""place"": 1, ""website"": 1, ""bicycle"": 1, ""incline"": 1, ""maxspeed:hgv:backward"": 1, ""maxweight:forward"": 1, ""network"": 1, ""osmc:symbol"": 1, ""route"": 1, ""type"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3511,robw,https://www.openstreetmap.org/user/robw,384887,2,19,U.K. of Great Britain and Northern Ireland,8,1,0,3,5,0,0,2,0,0,0,0,0,2,1,0,0,0,0,"{""highway"": 2, ""source"": 2, ""barrier"": 1, ""wall"": 1}","{""natural"": 3, ""name"": 3, ""source"": 2, ""network"": 2, ""route"": 2, ""type"": 2, ""foot"": 1, ""highway"": 1, ""surface"": 1, ""water"": 1, ""leisure"": 1, ""operator"": 1, ""operator:type"": 1, ""operator:wikidata"": 1, ""landuse"": 1, ""description"": 1, ""distance"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3512,qpeso,https://www.openstreetmap.org/user/qpeso,64557,2,19,Lao People's Democratic Republic,10,3,0,4,2,0,0,0,0,6,1,0,0,5,2,0,0,2,0,"{""highway"": 5, ""shop"": 2, ""access"": 2, ""amenity"": 2, ""fee"": 2, ""name"": 2, ""bridge"": 2, ""charge"": 1, ""supervised"": 1, ""surface"": 1, ""fixme"": 1, ""foot"": 1}","{""highway"": 2, ""name"": 1, ""shop"": 1, ""foot"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3513,donuzium,https://www.openstreetmap.org/user/donuzium,2027537,2,19,Japan,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3514,AuthenTiiq,https://www.openstreetmap.org/user/AuthenTiiq,8704160,1,19,France,9,2,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"{""access"": 1, ""amenity"": 1, ""fee"": 1, ""surface"": 1, ""building"": 1}","{""access"": 5, ""leisure"": 4, ""lit"": 3, ""sport"": 3, ""surface"": 3, ""opening_hours"": 1, ""amenity"": 1, ""fee"": 1, ""name"": 1, ""foot"": 1, ""place"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3515,12HD,https://www.openstreetmap.org/user/12HD,7183234,4,19,Finland,3,11,3,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,2,{},"{""addr:housenumber"": 4, ""addr:street"": 4, ""addr:city"": 3, ""addr:housename"": 3, ""addr:postcode"": 3, ""level"": 3, ""name"": 3, ""opening_hours"": 3, ""phone"": 3, ""website"": 3, ""amenity"": 2, ""email"": 2, ""atm"": 1, ""wheelchair"": 1, ""operator"": 1, ""diet:halal"": 1, ""diet:kosher"": 1, ""organic"": 1, ""payment:credit_cards"": 1, ""payment:debit_cards"": 1, ""shop"": 1, ""building"": 1, ""building:levels"": 1, ""foot"": 1, ""highway"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3516,Sanniu,https://www.openstreetmap.org/user/Sanniu,1206509,3,19,Israel,0,12,0,0,7,0,0,0,0,0,2,0,2,0,5,0,0,0,0,{},"{""highway"": 5, ""entrance"": 2, ""bridge"": 2, ""layer"": 2, ""building"": 2, ""name"": 2, ""name:he"": 2, ""fixme"": 1, ""building:levels"": 1, ""footway"": 1, ""surface"": 1, ""width"": 1, ""jun"": 1, ""oneway"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3517,peateasea,https://www.openstreetmap.org/user/peateasea,12188437,13,19,Germany,0,7,4,0,8,0,0,0,0,0,7,0,2,0,12,0,0,0,1,{},"{""highway"": 12, ""bicycle"": 6, ""surface"": 6, ""crossing"": 5, ""foot"": 5, ""oneway"": 5, ""segregated"": 5, ""kerb"": 4, ""footway:surface"": 4, ""crossing:island"": 3, ""tactile_paving"": 3, ""check_date:surface"": 2, ""cycleway:surface"": 2, ""building"": 2, ""lit"": 2, ""amenity"": 1, ""bicycle_parking"": 1, ""capacity"": 1, ""check_date"": 1, ""covered"": 1, ""button_operated"": 1, ""traffic_signals"": 1, ""traffic_signals:sound"": 1, ""traffic_signals:vibration"": 1, ""addr:housenumber"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3518,MaximusAD,https://www.openstreetmap.org/user/MaximusAD,4330588,11,19,Belarus,15,4,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,1,0,"{""name"": 15, ""tourism"": 14, ""amenity"": 1}","{""name"": 4, ""name:be"": 3, ""name:ru"": 3, ""tourism"": 3, ""historic"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3519,Alexandre148025,https://www.openstreetmap.org/user/Alexandre148025,191786,8,19,France,0,11,0,0,8,0,0,0,0,0,10,0,7,0,7,0,0,0,1,{},"{""highway"": 7, ""building"": 7, ""crossing"": 6, ""crossing_ref"": 6, ""tactile_paving"": 6, ""source"": 6, ""button_operated"": 5, ""crossing:island"": 5, ""emergency"": 3, ""fire_hydrant:type"": 3, ""fire_hydrant:position"": 2, ""wheelchair"": 2, ""ref"": 1, ""camera:type"": 1, ""man_made"": 1, ""surveillance"": 1, ""surveillance:type"": 1, ""access"": 1, ""amenity"": 1, ""check_date"": 1, ""level"": 1, ""operator"": 1, ""public_bookcase:type"": 1, ""handrail"": 1, ""incline"": 1, ""lit"": 1, ""ramp"": 1, ""ramp:bicycle"": 1, ""step_count"": 1, ""surface"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3520,MrCasimir,https://www.openstreetmap.org/user/MrCasimir,334797,8,19,France,0,4,0,0,15,0,0,0,0,0,3,0,10,0,7,0,0,0,1,{},"{""building"": 10, ""source"": 10, ""highway"": 7, ""crossing"": 4, ""crossing_ref"": 4, ""surface"": 4, ""crossing:island"": 3, ""tactile_paving"": 2, ""name"": 2, ""lanes"": 1, ""maxspeed"": 1, ""oneway"": 1, ""service"": 1, ""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""check_date:opening_hours"": 1, ""delivery"": 1, ""opening_hours"": 1, ""operator"": 1, ""phone"": 1, ""shop"": 1, ""access"": 1, ""amenity"": 1, ""capacity"": 1, ""parking"": 1, ""leaf_type"": 1, ""natural"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3521,Αντρέ,https://www.openstreetmap.org/user/%CE%91%CE%BD%CF%84%CF%81%CE%AD,1748423,9,19,Greece,11,2,2,4,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,"{""addr:city"": 11, ""addr:housenumber"": 11, ""addr:street"": 11, ""addr:interpolation"": 4, ""shop"": 1}","{""addr:city"": 2, ""addr:housenumber"": 2, ""addr:street"": 2}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3522,Odiz,https://www.openstreetmap.org/user/Odiz,665490,1,19,Norway,8,1,0,5,3,0,1,1,0,0,0,0,0,5,3,0,0,0,0,"{""highway"": 5, ""name"": 3, ""incline"": 2, ""surface"": 2, ""network"": 1, ""osmc:symbol"": 1, ""route"": 1, ""type"": 1}","{""highway"": 3, ""incline"": 1, ""name"": 1, ""surface"": 1, ""network"": 1, ""osmc:symbol"": 1, ""route"": 1, ""type"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3523,o_s_m_app_er,https://www.openstreetmap.org/user/o_s_m_app_er,1175301,6,18,"West Bank,Israel",6,5,5,1,1,0,0,0,0,2,3,1,1,0,0,0,0,0,2,"{""addr:city"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""name"": 1, ""office"": 1, ""building"": 1}","{""name"": 3, ""name:en"": 3, ""addr:city"": 2, ""name:he"": 2, ""name:ru"": 2, ""tourism"": 2, ""wikidata"": 2, ""website"": 2, ""amenity"": 2, ""alt_name:ro"": 1, ""barrier"": 1, ""bicycle"": 1, ""foot"": 1, ""image"": 1, ""image1"": 1, ""motorcar"": 1, ""motorcycle"": 1, ""name:ar"": 1, ""name:cs"": 1, ""name:de"": 1, ""name:fr"": 1, ""name:hu"": 1, ""name:it"": 1, ""name:ja"": 1, ""name:pl"": 1, ""name:ro"": 1, ""wikipedia"": 1, ""wikipedia:de"": 1, ""wikipedia:en"": 1, ""wikipedia:he"": 1, ""addr:housenumber"": 1, ""addr:street"": 1, ""wheelchair"": 1, ""building"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3524,multimodaal,https://www.openstreetmap.org/user/multimodaal,2812529,1,18,Netherlands,0,3,1,2,12,0,0,0,0,0,0,0,0,2,12,0,0,0,0,"{""bicycle"": 2, ""dog"": 2, ""foot"": 2, ""highway"": 2, ""opening_hours"": 2, ""operator"": 2, ""toll"": 2, ""vehicle"": 2, ""website"": 2, ""surface"": 1, ""survey_date"": 1, ""tracktype"": 1}","{""highway"": 12, ""survey_date"": 11, ""dog"": 8, ""foot"": 8, ""opening_hours"": 8, ""operator"": 8, ""toll"": 8, ""vehicle"": 8, ""website"": 8, ""bicycle"": 7, ""tracktype"": 6, ""surface"": 4, ""access"": 4, ""note"": 4, ""name"": 1, ""bridge"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3525,Omnific,https://www.openstreetmap.org/user/Omnific,1408522,7,18,United States of America,11,4,0,0,3,0,0,0,0,11,3,0,3,0,0,0,0,5,2,"{""name"": 8, ""shop"": 5, ""amenity"": 5, ""office"": 1, ""check_date"": 1, ""operator"": 1}","{""name"": 7, ""check_date"": 5, ""shop"": 5, ""building"": 3, ""amenity"": 2, ""payment:mastercard"": 2, ""payment:visa"": 2, ""wheelchair"": 2, ""opening_hours"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""brand"": 2, ""brand:wikidata"": 2, ""addr:city"": 1, ""addr:country"": 1, ""addr:postcode"": 1, ""addr:state"": 1, ""brand:wikipedia"": 1, ""internet_access"": 1, ""internet_access:fee"": 1, ""phone"": 1, ""website"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3526,Komplettmann,https://www.openstreetmap.org/user/Komplettmann,16669153,4,18,Germany,0,4,0,0,14,0,0,0,0,0,3,0,1,0,13,0,0,0,4,{},"{""highway"": 13, ""surface"": 13, ""tracktype"": 13, ""motor_vehicle"": 10, ""smoothness"": 9, ""amenity"": 4, ""backrest"": 4, ""access"": 3, ""lcn"": 2, ""building"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3527,privong,https://www.openstreetmap.org/user/privong,1801466,3,18,United States of America,1,0,12,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:state"": 1, ""addr:street"": 1, ""addr:unit"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""name"": 1, ""opening_hours"": 1, ""phone"": 1, ""shop"": 1, ""website"": 1}","{""check_date"": 1, ""landuse"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3528,Sieda,https://www.openstreetmap.org/user/Sieda,671668,13,18,Germany,0,6,0,0,12,0,0,0,0,0,5,0,4,0,8,0,0,0,5,{},"{""name"": 17, ""addr:housenumber"": 9, ""addr:street"": 9, ""addr:city"": 8, ""highway"": 8, ""surface"": 8, ""addr:postcode"": 7, ""opening_hours"": 7, ""phone"": 7, ""maxspeed"": 7, ""website"": 6, ""fax"": 6, ""email"": 6, ""amenity"": 5, ""healthcare"": 5, ""shop"": 5, ""building"": 4, ""operator"": 3, ""wheelchair"": 3, ""contact:phone"": 3, ""contact:website"": 3, ""description"": 3, ""healthcare:speciality"": 3, ""bicycle"": 3, ""foot"": 3, ""dispensing"": 2, ""lane_markings"": 2, ""horse"": 2, ""motor_vehicle"": 2, ""oneway"": 2, ""addr:country"": 1, ""branch"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""building:levels"": 1, ""roof:shape"": 1, ""lit"": 1, ""segregated"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3529,LightAsAFeather,https://www.openstreetmap.org/user/LightAsAFeather,13272381,5,18,Finland,7,6,4,0,0,1,0,0,0,7,5,0,0,0,0,0,0,6,4,"{""amenity"": 6, ""waste"": 4, ""branch"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""brand:wikipedia"": 1, ""cuisine"": 1, ""drive_through"": 1, ""name"": 1, ""opening_hours"": 1, ""takeaway"": 1, ""website"": 1, ""material"": 1, ""bin"": 1, ""fee"": 1, ""vending"": 1, ""leisure"": 1}","{""brand"": 4, ""brand:wikidata"": 4, ""brand:wikipedia"": 4, ""name"": 4, ""amenity"": 4, ""fixme"": 2, ""shop"": 1, ""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""healthcare"": 1, ""opening_hours"": 1, ""phone"": 1, ""website"": 1, ""operator"": 1, ""operator:wikidata"": 1, ""operator:wikipedia"": 1, ""parcel_mail_in"": 1, ""entrance"": 1, ""wheelchair"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3530,portitzer,https://www.openstreetmap.org/user/portitzer,4426,8,18,Germany,0,0,0,0,18,0,0,0,0,0,0,0,6,0,10,0,0,0,1,{},"{""highway"": 10, ""surface"": 10, ""name"": 8, ""maxspeed"": 6, ""building"": 6, ""lit"": 3, ""source:width"": 2, ""width"": 2, ""sidewalk"": 2, ""source:maxspeed"": 2, ""lanes"": 2, ""landuse"": 2, ""name:signed"": 2, ""bridge"": 2, ""layer"": 2, ""cycleway:both"": 1, ""lane_markings"": 1, ""maxspeed:type"": 1, ""access"": 1, ""service"": 1, ""maxweight:signed"": 1, ""zone:traffic"": 1, ""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""amenity"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""brand:wikipedia"": 1, ""compressed_air"": 1, ""fuel:1_25"": 1, ""fuel:1_50"": 1, ""fuel:GTL_diesel"": 1, ""fuel:HGV_diesel"": 1, ""fuel:biodiesel"": 1, ""fuel:biogas"": 1, ""fuel:cng"": 1, ""fuel:diesel"": 1, ""fuel:e10"": 1, ""fuel:e85"": 1, ""fuel:electricity"": 1, ""fuel:lpg"": 1, ""fuel:octane_100"": 1, ""fuel:octane_91"": 1, ""fuel:octane_95"": 1, ""fuel:octane_98"": 1, ""opening_hours"": 1, ""operator"": 1, ""wheelchair"": 1, ""bicycle"": 1, ""cycleway"": 1, ""foot"": 1, ""tracktype"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3531,Katarinaassam,https://www.openstreetmap.org/user/Katarinaassam,15728316,3,18,Sweden,12,0,0,2,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,"{""addr:postcode"": 2, ""addr:street"": 2, ""building"": 2, ""addr:city"": 1, ""addr:housenumber"": 1, ""name"": 1}","{""natural"": 1, ""landuse"": 1, ""highway"": 1, ""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""building"": 1, ""building:material"": 1, ""operator"": 1, ""smoking"": 1, ""wheelchair"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3532,Vulcanodong,https://www.openstreetmap.org/user/Vulcanodong,720609,1,18,China,4,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},"{""landuse"": 2}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3533,cdblue999,https://www.openstreetmap.org/user/cdblue999,18520856,2,18,Poland,5,1,6,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,"{""highway"": 2, ""location"": 1, ""man_made"": 1, ""name"": 1, ""substance"": 1}","{""highway"": 2, ""surface"": 2, ""access"": 1, ""name"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3534,MapAbility,https://www.openstreetmap.org/user/MapAbility,13782447,3,18,Australia,14,0,0,3,1,0,0,0,0,1,0,3,1,0,0,0,0,1,1,"{""building"": 3, ""addr:housenumber"": 2, ""addr:postcode"": 2, ""addr:state"": 2, ""addr:street"": 2, ""addr:suburb"": 2, ""name"": 2, ""opening_hours"": 2, ""phone"": 2, ""website"": 2, ""amenity"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""cuisine"": 1, ""shop"": 1}","{""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:state"": 1, ""addr:street"": 1, ""addr:suburb"": 1, ""amenity"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""brand:wikipedia"": 1, ""building"": 1, ""cuisine"": 1, ""drive_through"": 1, ""name"": 1, ""opening_hours"": 1, ""phone"": 1, ""takeaway"": 1, ""website"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3535,Kubaaa998,https://www.openstreetmap.org/user/Kubaaa998,18515482,4,18,Poland,18,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,"{""emergency"": 18, ""couplings"": 10, ""couplings:diameters"": 10, ""fire_hydrant:position"": 10, ""fire_hydrant:type"": 10, ""pillar:type"": 10, ""water_source"": 10}",{},,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3536,P Kanzler,https://www.openstreetmap.org/user/P%20Kanzler,6173912,7,18,Germany,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,{},"{""building"": 18, ""addr:housenumber"": 11, ""addr:street"": 6, ""building:levels"": 1, ""name"": 1, ""opening_hours"": 1, ""roof:levels"": 1, ""roof:shape"": 1, ""shop"": 1, ""toilets"": 1, ""toilets:access"": 1, ""toilets:fee"": 1, ""toilets:handwashing"": 1, ""toilets:wheelchair"": 1, ""wheelchair"": 1}","#MapComplete,#toilets",2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3537,bobbob101,https://www.openstreetmap.org/user/bobbob101,3475996,6,18,U.K. of Great Britain and Northern Ireland,0,5,6,0,7,0,0,0,0,0,5,0,7,0,0,0,0,0,7,{},"{""brand"": 11, ""brand:wikidata"": 11, ""name"": 11, ""amenity"": 7, ""building"": 7, ""addr:city"": 5, ""building:levels"": 5, ""addr:postcode"": 4, ""building:colour"": 4, ""building:material"": 4, ""addr:housenumber"": 3, ""addr:street"": 3, ""contact:website"": 3, ""shop"": 3, ""roof:colour"": 3, ""brand:wikipedia"": 2, ""addr:country"": 2, ""cuisine"": 2, ""fhrs:id"": 2, ""image"": 2, ""addr:village"": 1, ""takeaway"": 1, ""addr:housename"": 1, ""addr:unit"": 1, ""source"": 1, ""office"": 1, ""phone"": 1, ""website"": 1, ""atm"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3538,Vuelta2020,https://www.openstreetmap.org/user/Vuelta2020,18520639,3,18,Ireland,4,3,6,1,2,2,0,0,0,0,2,1,2,0,1,0,0,0,2,"{""building"": 1, ""name"": 1, ""shop"": 1}","{""name"": 4, ""historic"": 2, ""historic:civilization"": 2, ""ruins"": 2, ""addr:city"": 2, ""addr:street"": 2, ""amenity"": 2, ""building"": 2, ""building:levels"": 2, ""highway"": 1, ""access"": 1, ""note"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3539,TheDude05,https://www.openstreetmap.org/user/TheDude05,2362216,8,18,United States of America,0,11,0,0,7,0,0,0,0,0,10,0,0,0,5,0,0,0,1,{},"{""surface"": 7, ""emergency"": 5, ""fire_hydrant:position"": 5, ""fire_hydrant:type"": 5, ""ref"": 5, ""highway"": 5, ""entrance"": 4, ""name"": 3, ""service"": 3, ""healthcare"": 2, ""lanes"": 1, ""lanes:backward"": 1, ""lanes:both_ways"": 1, ""lanes:forward"": 1, ""tiger:cfcc"": 1, ""tiger:county"": 1, ""tiger:name_base"": 1, ""tiger:name_direction_prefix"": 1, ""tiger:name_type"": 1, ""tiger:reviewed"": 1, ""turn:lanes:both_ways"": 1, ""leisure"": 1, ""lit"": 1, ""sport"": 1, ""access"": 1, ""amenity"": 1, ""parking"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3540,benwy,https://www.openstreetmap.org/user/benwy,12712378,4,18,Belgium,11,0,1,2,4,0,0,0,0,2,0,0,0,2,4,0,0,0,0,"{""ford"": 2, ""highway"": 2, ""foot"": 1, ""horse"": 1, ""motor_vehicle"": 1, ""name"": 1, ""surface"": 1, ""width"": 1}","{""highway"": 4, ""surface"": 2, ""width"": 2}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3541,Bojan79m,https://www.openstreetmap.org/user/Bojan79m,792910,10,18,Italy,0,4,1,0,13,0,0,0,0,0,3,0,0,0,15,0,0,0,1,{},"{""highway"": 15, ""surface"": 13, ""noname"": 6, ""width"": 5, ""foot"": 4, ""bicycle"": 3, ""tracktype"": 3, ""bench"": 2, ""bin"": 2, ""bus"": 2, ""network"": 2, ""operator"": 2, ""shelter"": 2, ""tactile_paving"": 2, ""name"": 2, ""amenity"": 1, ""recycling:glass"": 1, ""recycling:glass_bottles"": 1, ""recycling_type"": 1, ""board_type"": 1, ""information"": 1, ""tourism"": 1, ""lit"": 1, ""lanes"": 1, ""maxspeed:backward"": 1, ""maxspeed:forward"": 1, ""ref"": 1, ""access"": 1, ""dril"": 1, ""horse"": 1, ""motor_vehicle"": 1, ""mtb:scale"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3542,streckenkundler,https://www.openstreetmap.org/user/streckenkundler,793389,12,18,Germany,0,2,0,1,2,0,0,13,0,0,1,0,0,1,2,0,0,0,0,"{""highway"": 1}","{""network"": 13, ""type"": 13, ""name"": 12, ""network:type"": 12, ""cycle_network"": 8, ""route"": 7, ""operator"": 7, ""ref"": 5, ""bicycle"": 3, ""website"": 3, ""foot"": 2, ""description:en"": 2, ""source"": 2, ""highway"": 2, ""note"": 2, ""barrier"": 1, ""description:de"": 1, ""guidepost"": 1, ""hiking"": 1, ""information"": 1, ""tourism"": 1, ""segregated"": 1, ""smoothness"": 1, ""surface"": 1, ""hazard"": 1, ""description"": 1, ""distance"": 1, ""from"": 1, ""roundtrip"": 1, ""to"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3543,PeterGCampbell,https://www.openstreetmap.org/user/PeterGCampbell,1221600,2,18,U.K. of Great Britain and Northern Ireland,12,0,0,1,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,"{""bicycle"": 1, ""foot"": 1, ""highway"": 1, ""horse"": 1, ""prow_ref"": 1}","{""highway"": 5, ""prow_ref"": 5, ""bicycle"": 3, ""foot"": 3, ""horse"": 3, ""surface"": 3, ""motor_vehicle"": 2, ""designation"": 2, ""name"": 2, ""source"": 1, ""access"": 1, ""lit"": 1, ""tracktype"": 1, ""width"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3544,Gand',https://www.openstreetmap.org/user/Gand%27,22685,6,18,France,13,2,1,0,2,0,0,0,0,13,1,0,2,0,0,0,0,12,3,"{""amenity"": 12, ""recycling_type"": 7, ""addr:housenumber"": 1, ""addr:street"": 1}","{""amenity"": 3, ""name"": 2, ""changing_table"": 2, ""fee"": 2, ""unisex"": 2, ""wheelchair"": 2, ""building"": 2, ""location"": 1, ""recycling:cans"": 1, ""recycling:glass_bottles"": 1, ""recycling:paper"": 1, ""recycling:plastic"": 1, ""recycling_type"": 1, ""building:levels"": 1, ""source"": 1, ""access"": 1, ""toilets:disposal"": 1, ""toilets:handwashing"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3545,kräckel,https://www.openstreetmap.org/user/kr%C3%A4ckel,1092114,2,18,France,0,14,0,0,2,0,0,2,0,0,13,0,0,0,0,0,0,0,0,{},"{""operator"": 18, ""operator:wikidata"": 16, ""power"": 16, ""cables"": 2, ""voltage"": 2, ""distance"": 2, ""name"": 2, ""network"": 2, ""osmc:symbol"": 2, ""roundtrip"": 2, ""route"": 2, ""type"": 2, ""transformer"": 1, ""voltage:primary"": 1, ""voltage:secondary"": 1, ""source"": 1, ""description"": 1, ""ref"": 1, ""website"": 1, ""colour"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
3546,nivek1385,https://www.openstreetmap.org/user/nivek1385,114550,5,18,United States of America,0,2,0,0,16,0,0,0,0,0,1,0,16,0,2,0,0,0,0,{},"{""building"": 16, ""addr:housenumber"": 12, ""addr:street"": 6, ""bus"": 2, ""highway"": 2, ""public_transport"": 2, ""shelter"": 2, ""bench"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
